id,name,lat,lon
lqat2,"La Quinta, TX  MET (8775132)",27.881,-97.285
lrif1,"Lane River, FL ",25.284,-80.894
lrkf1,"Little Rabbit Key, FL",24.982,-80.826
lsnf1,"Long Sound, FL",25.235,-80.457
ltbv3,"9751401 - Lime Tree Bay, St. Croix, VI",17.695,-64.754
ltjf1,"8720228 - Little Jetties, St. Johns River, FL",30.379,-81.446
ltqm2,"Otter Point Creek, Chesapeake Bay Reserve, MD",39.451,-76.275
ltrm4,"9076033 - Little Rapids, MI",46.486,-84.302
luit2,"8771972 - San Luis Pass, TX",29.076,-95.122
luml1,"LUMCON Marine Center, LA",29.255,-90.664
lwsd1,"8557380 - Lewes, DE",38.783,-75.119
lwtv2,"8635750 - Lewisetta, VA",37.995,-76.465
macm4,"9075080 - Mackinaw City, MI",45.777,-84.721
maqt2,"Aransas Bay, Mission-Aransas Reserve, TX",27.98,-97.029
maxt2,"Copano East, Mission-Aransas Reserve, TX",28.132,-97.034
mbet2,"8773767 - Matagorda Bay Entrance Channel, TX",28.422,-96.327
mbin7,"Masonboro Island, NC (MSNB_S)",34.091,-77.868
mbla1,"Middle Bay Lighthouse, AL",30.437,-88.011
mbnn7,"Masonboro Island, NC (MSNB_N)",34.171,-77.824
mbpa1,"8736163 - Middle Bay Port, Mobile Bay, AL",30.527,-88.086
mbrm4,"9014090 - Mouth of the Black River, MI ",42.975,-82.419
mbxc1,"Morro Bay - BM1 T-Pier, CA",35.371,-120.859
mcga1,"8736897 - Coast Guard Sector Mobile, AL",30.649,-88.058
mcgm4,"9099018 - Marquette C.G., MI",46.546,-87.379
mcyi3,"Michigan City Harbor Entrance Light, Michigan City, IN",41.729,-86.912
mdkf1,"Middle Key, FL",25.289,-80.396
mdrm1,"Mt. Desert Rock, ME",43.969,-68.128
mdxa2,"Middleton Island, AK",59.438,-146.327
meem4,"Manistee Harbor, MI",44.251,-86.342
meyc1,"9413450 - Monterey, CA",36.605,-121.889
mgip4,"9759110 - Magueyes Islands, PR",17.97,-67.046
mgpt2,"8770613 - Morgans Point, TX",29.682,-94.985
mgzp4,"9759394 - Mayaguez, PR",18.218,-67.159
mhbt2,"8775283 - Enbridge, Ingleside, TX",27.828,-97.201
mhpa1,"Meaher Park, AL",30.667,-87.936
mhrn6,"8519532 - Mariners Harbor, NY",40.641,-74.162
mism1,"Matinicus Rock, ME",43.784,-68.855
misp4,"9759938 - Mona Island, PR",18.09,-67.939
mist2,"Ship Channel, Mission-Aransas Reserve, TX",27.838,-97.05
mixa2,"Midway Island, AK",57.837,-133.814
mkgm4,"Muskegon CG Station, Muskegon, MI",43.228,-86.339
mlsc1,"Moss Landing, South Harbor, CA",36.802,-121.791
mlww3,Port of Milwaukee,43.005,-87.884
mnbf1,"Manatee Bay, FL",25.239,-80.422
mnmm4,"9087088 - Menominee, MI",45.096,-87.59
mnpv2,"8639348 - Money Point, VA",36.778,-76.302
mokh1,"1612480 - Mokuoloe, HI",21.433,-157.79
mqmt2,"Mesquite Bay, Mission-Aransas Reserve, TX",28.138,-96.829
mrcp1,"8540433 - Marcus Hook, PA",39.809,-75.415
mrho1,"9063079 - Marblehead, OH",41.544,-82.731
mrka2,"Middle Rock Light, AK",61.082,-146.662
mrna2,"Marmion Island, AK",58.198,-134.257
mros1,"8661070 - Springmaid Pier, SC",33.656,-78.916
mrsl1,"Marsh Island, LA / CSI03",29.441,-92.061
mrya2,"Mary Island, AK",55.099,-131.182
mtbf1,"8726412 - Middle Tampa Bay, FL",27.661,-82.594
mtkn6,"8510560 - Montauk, NY",41.048,-71.959
mukf1,"Murray Key, FL",25.106,-80.942
mvxa2,"Mendenhall Valley, AK",58.364,-134.606
mwqt2,"Ship Channel, Mission-Aransas Reserve, TX",27.838,-97.05
mxxa2,"MXAK Office, AK",58.301,-134.425
mypf1,"8720218 - Mayport (Bar Pilots Dock), FL",30.398,-81.428
myxc1,"Monterrey, CA",36.605,-121.889
mzxc1,"9415102 - Martinez-Amorco Pier, CA",38.035,-122.125
nabm4,"Naubinway, MI",46.087,-85.444
naqr1,"T-Wharf Bottom, Narragansett Bay Reserve, RI",41.578,-71.321
naxr1,"Potters Cove, Narragansett Bay Reserve, RI",41.637,-71.339
nbba3,Lake Mead - North Boulder Basin,36.087,-114.728
nbgm3,"8447627 - New Bedford, Barrier Gate, MA",41.624,-70.906
nblp1,"8548989 - Newbold, PA",40.137,-74.752
ncdv2,"8635027 - Dahlgren, VA",38.32,-77.037
ncht2,"8770777 - Manchester, TX ",29.726,-95.266
neaw1,"9443090 - Neah Bay, WA",48.367,-124.614
nfdf1,"8720215 - Navy Fuel Depot, St Johns River, FL",30.4,-81.627
nian6,"9063012 - Niagara Intake, NY",43.077,-79.014
niqs1,"Oyster Landing, North Inlet-Winyah Bay Reserve, SC",33.349,-79.189
niws1,"Oyster Landing, North Inlet-Winyah Bay Reserve, SC",33.349,-79.189
njlc1,"9418768 - North Jetty Landing, CA",40.769,-124.239
nkla2,Nikolski White Alice,52.972,-168.855
nkta2,"9455760 - Nikiski, AK",60.683,-151.399
nkxa2,"Naked Island, AK",58.255,-134.945
nlhc3,"8461490 - New London, CT",41.372,-72.096
nlma3,Lake Mohave - North,35.458,-114.666
nlnc3,"8461490 - New London, CT",41.361,-72.09
nlxa2,"Nelson Lagoon, AK",56.005,-161.177
nmta2,"9468756 - Nome, Norton Sound, AK",64.5,-165.43
nmxa2,"Nome, AK",64.494,-165.44
noqn7,"Research Creek, North Carolina Reserve, NC",34.156,-77.85
noxn7,"Research Creek, North Carolina Reserve, NC",34.155,-77.851
npdw3,"Northport Pier at Death's Door, WI",45.291,-86.977
npqc1,"South Bay, Tijuana River Reserve, CA",32.601,-117.116
npqn6,"Norrie Point, Hudson River Reserve, NY",41.832,-73.942
npsf1,"8725110 - Naples, FL",26.132,-81.807
npxn6,"Norrie Point, Hudson River Reserve, NY",41.831,-73.942
nrep1,"Northeast Marina, PA",42.258,-79.792
nrrf1,"North River, FL",25.338,-80.911
nstp6,"1770000 - Pago Pago, American Samoa",-14.28,-170.688
nsxa2,"Nikiski, AK",60.74,-151.311
ntbc1,"9411340 - Santa Barbara, CA ",34.405,-119.692
ntkm3,"8449130 - Nantucket Island, MA",41.285,-70.096
nwcl1,"8761927 - New Canal Station, LA",30.027,-90.113
nwhc3,"8465705 - New Haven, CT",41.283,-72.908
nwpo3,"Newport, OR",44.613,-124.067
nwpr1,"8452660 - Newport, RI",41.504,-71.326
nwwh1,"1611400 - Nawiliwili, HI",21.954,-159.353
obgn6,"8311030 - Ogdensburg, NY",44.702,-75.494
obla1,"8737048 - Mobile State Docks, AL",30.705,-88.04
obxc1,"9414797 - Oakland Berth 38, CA",37.804,-122.341
ocim2,"8570283 - Ocean City Inlet, MD",38.328,-75.091
ocsm2,"Ocean City, MD",38.338,-75.07
ohbc1,"9410660 - Los Angeles, CA",33.72,-118.273
oksi2,"Oak St., Chicago, IL",41.912,-87.624
okxc1,"9414776 - Oakland Berth 34, CA",37.811,-122.333
olcn6,"Olcott Harbor, NY",43.341,-78.719
olsa2,"9462450 - Nikolski, AK",52.94,-168.87
omhc1,"9414769 - Oakland Middle Harbor Met, CA",37.801,-122.33
oouh1,"1612340 - Honolulu, HI",21.303,-157.865
optf1,"8726607 - Old Port Tampa, FL",27.858,-82.553
orin7,"8652587 - Oregon Inlet Marina, NC",35.796,-75.548
osgn6,"9052030 - Oswego, NY",43.464,-76.511
otnm4,"Ontonagon, MI",46.87,-89.33
ovia2,"9455500 - Seldovia, AK",59.44,-151.72
owdo1,"Darrow Road, Old Woman Creek Reserve, OH",41.365,-82.505
owmo1,"Western Reserve, Old Woman Creek Reserve, OH",41.247,-82.454
owqo1,"Lower Estuary, Old Woman Creek Reserve, OH",41.382,-82.514
owso1,"State Road 6, Old Woman Creek Reserve, OH",41.383,-82.514
owwo1,"Railroad, Old Woman Creek Reserve, OH",41.373,-82.513
owxo1,"Old Woman Creek, Old Woman Creek Reserve, OH",41.378,-82.508
pacf1,"8729108 - Panama City, FL",30.152,-85.667
pact2,"8775792 - Packery Channel, TX",27.634,-97.237
paua2,"ST PAUL MXAK, AK",57.124,-170.271
paxa2,"Point Arden, AK",58.159,-134.178
pbfw1,"Padilla Bay Farm, Padilla Bay Reserve, WA",48.464,-122.469
pbjw1,"Joe Leary Tidegate, Padilla Bay Reserve, WA",48.518,-122.474
pblw1,"Ploeg Channel, Padilla Bay Reserve, WA",48.556,-122.53
pbpa2,"Point Bishop, AK",58.203,-134.148
pbwm4,"9014095 - Port Huron, North of Blue Water Bridge, MI",43.002,-82.423
pcbf1,"8729210 - Panama City Beach, FL",30.213,-85.88
pcgt2,"8779748 - South Padre Island CGS, TX ",26.072,-97.167
pclf1,"8729840 - Pensacola, FL",30.404,-87.211
pclm4,"Portage Canal, MI",47.276,-88.528
pcnt2,"8773701 - Port O'Connor, Matagorda Bay, TX",28.446,-96.396
pcoc1,"9415144 - Port Chicago, CA",38.056,-122.039
pcxa2,"Point Craven MXAK, AK",57.463,-134.867
pdvr1,"8454123 - Port of Davisville, RI",41.611,-71.41
pegf1,"8722956 - Port Everglades, FL",26.086,-80.116
pexa2,"Pelican MXAK, AK",57.958,-136.227
pfdc1,"9410666 - Los Angeles Pier 400, CA",33.735,-118.241
pfxc1,"9410670 - Los Angeles Pier F, CA",33.747,-118.215
pgbp7,"1631428 - Pago Bay, Guam",13.428,144.796
pgxa2,Point Gardner,57.016,-134.618
phbp1,"8545240 - Philadelphia, PA",39.933,-75.142
pila2,"Pilot Rock, AK",59.742,-149.47
pill1,"8760721 - Pilottown, LA",29.179,-89.259
pilm4,"Passage Island, MI",48.223,-88.366
pkbw3,"Pokegama Bay, Lake Superior Reserve, WI",46.672,-92.136
pkyf1,"Peterson Key, FL",24.918,-80.747
plxa2,"9451054 - Port Alexander, AK",56.247,-134.647
pmaf1,"8726384 - Port Manatee, FL",27.638,-82.562
pmnt2,"8778490 - Port Mansfield, TX",26.559,-97.424
pngw3,"Port Wing, WI",46.792,-91.386
pnlm4,"9087096 - Port Inland, MI",45.968,-85.869
pnlm6,"8741533 - Pascagoula NOAA Lab, MS",30.368,-88.563
poro3,"9431647 - Port Orford, OR",42.739,-124.498
port2,"8770475 - Port Arthur, TX",29.867,-93.931
pota2,"Potato Point, AK",61.06,-146.7
pphh1,"Papahana, He'eia Reserve, HI",21.409,-157.823
ppta1,"Perdido Pass, AL",30.279,-87.556
pptm2,"8578240 - Piney Point, MD",38.134,-76.533
ppxa2,Point Pigot,60.801,-148.357
ppxc1,"9414847 - Point Potrero, Richmond, CA",37.906,-122.365
prda2,"9497645 - Prudhoe Bay, AK",70.4,-148.527
prhh1,"1612401 - Pearl Harbor, HI",21.367,-157.964
prim4,"Presque Isle Light, MI",45.357,-83.492
prjc1,"9410665 - Los Angeles Pier J, CA",33.733,-118.186
prta2,"Point Retreat, AK",58.411,-134.955
prur1,"8452314 - Sandy Point, Prudence Island, RI",41.605,-71.304
pryc1,"9415020 - Point Reyes, CA",37.996,-122.977
psbc1,"9415115 - Pittsburg (Suisun Bay), CA",38.04,-121.887
psbm1,"8410140 - Eastport, ME",44.905,-66.983
pscm4,"Port Sanilac, MI",43.42,-82.54
pslc1,"9412110 - Port San Luis, CA",35.169,-120.754
pstl1,"8760922 - Pilot's Station East, SW Pass, LA",28.932,-89.407
pstn6,"9063028 - Sturgeon Point, NY",42.691,-79.048
psxc1,9410692 - Los Angeles Pier S,33.768,-118.226
ptat2,"Port Aransas, TX",27.826,-97.051
ptaw1,"9444090 - Port Angeles, WA",48.125,-123.441
ptbm6,"8741003 - Petit Bois Island, Port of Pascagoula, MS",30.213,-88.505
ptcr1,"8452951 - Potter Cove, Prudence Island, RI",41.638,-71.34
ptfl1,"8762075 - Port Fourchon, LA",29.114,-90.199
ptgc1,"Point Arguello, CA",34.577,-120.648
ptim4,"9099004 - Point Iroquois, MI",46.485,-84.631
ptit2,"8779770 - Port Isabel, TX",26.061,-97.215
ptla2,"Portland Island, AK",58.346,-134.752
ptoa1,"8737005 - Pinto Island, AL",30.671,-88.031
ptrp4,"Puntas Rincon, PR",18.367,-67.251
ptww1,"9444900 - Port Townsend, WA",48.111,-122.76
pvdr1,"8453662 - Providence Visibility, RI",41.786,-71.383
pwaw3,"Port Washington, WI",43.388,-87.867
pxac1,"9410690 - Los Angeles Berth 161, CA",33.764,-118.265
pxoc1,"9414311 - San Francisco Pier 1, CA",37.798,-122.393
pxsc1,"9414296 - Pier 17, San Francisco Bay, CA",37.803,-122.397
qptr1,"8454049 - Quonset Point, RI",41.586,-71.407
rckm4,"9076024 - Rock Cut, MI",46.264,-84.191
rcmc1,"9414863 - Richmond, CA",37.923,-122.41
rcpt2,"8774770 - Rockport, TX",28.024,-97.048
rcrn6,"9052058 - Rochester, NY",43.269,-77.626
rdda2,"9491094 - Red Dog Dock, AK",67.575,-164.067
rdyd1,"8551910 - Reedy Point, DE",39.558,-75.572
rixa2,"Rocky Island, AK",58.177,-135.052
rkqf1,"Lower Henderson Creek, Rookery Bay Reserve, FL",26.027,-81.734
rkxf1,"Upper Henderson Creek, Rookery Bay Reserve, FL",26.05,-81.701
rlit2,"8779280 - Realitos Peninsula, TX",26.262,-97.285
rlot2,"8770971 - Rollover Pass, TX",29.515,-94.513
roam4,"Rock of Ages, MI",47.867,-89.315
robn4,"8530973 - Robbins Reef, NJ",40.657,-74.065
rplv2,"8632837 - Rappahannock Light, VA",37.538,-76.014
rprn6,"Rochester Coast Guard, NY",43.263,-77.598
rsjt2,"8777812 - Rincon del San Jose, TX",26.801,-97.471
rtat2,"8775237 - Port Aransas, TX",27.84,-97.072
rtyc1,"9414523 - Redwood City, CA",37.507,-122.212
ryec1,"Second Mallard, San Francisco Bay Reserve, CA",38.184,-122.014
sacv4,"Sacrifice Island, Mexico",19.174,-96.093
sanf1,"Sand Key, FL",24.456,-81.877
sapf1,"8726520 - St. Petersburg, Tampa Bay, FL",27.761,-82.627
saqg1,"Lower Duplin, Sapelo Island Reserve, GA",31.418,-81.296
sauf1,"St. Augustine, FL",29.857,-81.264
saxg1,"Marsh Island, Sapelo Island Reserve, GA",31.418,-81.296
sbbn2,Lake Mead - South Boulder Basin,36.05,-114.748
sbeo3,"9435380 - South Beach, OR",44.625,-124.045
sbio1,"South Bass Island, OH",41.629,-82.841
sblm4,"Saginaw Bay Light #1, MI",43.81,-83.72
scld1,"Scotton Landing, Delaware Reserve, DE",39.085,-75.461
scqc1,"China Camp, San Francisco Bay Reserve, CA",38.001,-122.46
scxa2,"Scull Island, AK",58.205,-134.646
sdbc1,"9410170 - San Diego, CA",32.714,-117.174
sdhn4,"8531680 - Sandy Hook, NJ",40.467,-74.009
sdia2,"South Douglas, AK",58.277,-134.389
sdrt2,"8773037 - Seadrift, TX",28.407,-96.712
sefo3,SATURN Estuary Station #04 at Mott Basin,46.204,-123.759
seim1,"8419870 - Seavey Island, ME",43.08,-70.742
seqa2,"Seldovia Deep, Katchemak Bay Reserve, AK",59.441,-151.721
seto3,SATURN Estuary Station #03,46.2,-123.941
sfxc1,"Rush Ranch, San Francisco Bay Reserve, CA",38.2,-122.026
sgnt2,"8772985 - Sargent, TX",28.771,-95.617
sgnw3,"Sheboygan, WI",43.749,-87.693
sgof1,"Tyndall AFB Tower C (N4), FL",29.408,-84.858
sgxa2,ST GEORGE MXAK,56.599,-169.542
shbl1,"8761305 - Shell Beach, LA",29.868,-89.673
shpf1,"SHP - Shell Point, FL",30.058,-84.291
shxa2,"Sitka Harbor, AK",57.055,-135.349
sipf1,"Sebastian Inlet State Park North Jetty, FL",27.862,-80.445
sisa2,"Sisters Island, AK",58.177,-135.259
sisw1,"Smith Island, WA",48.321,-122.831
sjnp4,"9755371 - San Juan, La Puntilla, San Juan Bay, PR",18.459,-66.116
sjom4,"St. Joseph, MI",42.098,-86.494
sjsn4,"8537121 - Ship John Shoal, NJ",39.305,-75.377
skcf1,"8726671 - Sparkman Channel Entrance, FL",27.921,-82.445
skta2,"9452400 - Skagway, AK",59.45,-135.327
skxa2,"Skagway MXAK, AK",59.448,-135.326
slim2,"8577330 - Solomons Island, MD",38.321,-76.452
slmn2,Lake Mohave - South,35.389,-114.621
sloo3,"Elliot Creek - South Slough Reserve, OR",43.296,-124.311
slvm5,"Silver Bay, MN",47.278,-91.27
slxa2,"Salmon Landing, AK",55.34,-131.644
smkf1,"Sombrero Key, FL",24.628,-81.109
snda2,"9459450 - Sand Point, AK",55.336,-160.502
sndp5,"1619910 - Sand Island, Midway Islands",28.215,-177.361
snto3,"Tom's Creek, South Slough Reserve, OR",43.279,-124.318
soqo3,"Valino Island, South Slough Reserve, OR",43.317,-124.322
spgf1,"Settlement Point, GBI, Bahamas",26.704,-78.995
spll1,"South Timbalier Block 52, LA / CSI06",28.867,-90.483
sptm4,"Sturgeon Point Light, MI",44.713,-83.273
spxa2,"Ship Island, AK",55.599,-132.203
sraw1,"SATURN River Station #08, Camas, WA",45.572,-122.379
sref1,"Shark River, FL",25.352,-81.1
srfw1,SATURN River Station #05,46.185,-123.188
srlm4,"Spectacle Reef Light, MI",45.773,-84.137
srst2,"Sabine Pass, TX",29.683,-94.033
srxa2,"Statter Harbor MXAK, AK",58.383,-134.652
ssbn7,Sunset Beach Nearshore Waves (SUN2WAVE),33.838,-78.484
stdm4,"Stannard Rock, MI",47.184,-87.225
stxa2,"Sitka AML, AK",57.116,-135.391
svnm4,"South Haven Light, South Haven, MI",42.401,-86.288
svxa2,"Savoonga, AK",63.693,-170.492
swla2,"9455090 - Seward, AK",60.12,-149.427
swpm4,"9076070 - S.W. Pier, MI",46.501,-84.372
swpv2,"8638610 - Sewells Point, VA",36.943,-76.329
swxa2,"Seward Harbor, AK",60.116,-149.434
sxhw3,"Saxon Harbor, WI",46.563,-90.437
sxxa2,"Saxman Landing, AK",55.315,-131.596
syww3,"Yacht Works Sister Bay, WI",45.202,-87.121
taqt2,"8775296 - USS Lexington, TX",27.815,-97.389
tawm4,"Tawas Point, MI",44.254,-83.449
tbim4,"Thunder Bay Island, MI",45.035,-83.194
tbyf1,"Terrapin Bay, FL",25.155,-80.722
tcbm2,"8573364 - Tolchester Beach, MD",39.213,-76.244
tcmw1,"9446482 - Tacoma Met, WA",47.276,-122.418
tcnw1,"9446484 - Tacoma, WA",47.267,-122.413
tcsv2,"Taskinas Creek, Chesapeake Bay Reserve, VA",37.415,-76.714
tcvf1,"Trout Cove, FL",25.213,-80.533
tdpc1,"Trinidad Pier Trinidad, CA",41.055,-124.147
tesl1,"8764044 - Tesoro Marine Terminal, Berwick, Atchafalaya River, LA",29.668,-91.237
tfblk,"10.0 nm WNW on Blakknes, Iceland",65.698,-24.778
tgxa2,"Togiak, Alaska",59.055,-160.334
thlo1,Toledo Light No. 2 OH,41.826,-83.194
thrf1,"Thursday Point, FL",25.203,-80.372
thro1,"9063085 - Toledo, OH",41.694,-83.473
tibc1,"Tiburon Pier, San Francisco Bay, CA",37.892,-122.447
tiqc1,"Oneonta Slough, Tijuana River Reserve, CA",32.568,-117.131
tixc1,"Tidal Linkage, Tijuana River Reserve, CA",32.575,-117.127
tkea2,"Tenakee Springs, AK",57.779,-135.219
tkpn6,"Turkey Point Hudson River NERRS, NY (NOS 8518962)",42.014,-73.939
tlbo3,"9437540 - Garibaldi, Tillamook Bay, OR",45.555,-123.919
tlvt2,"8775285 - Tule Lake Visibility, TX",27.819,-97.454
tokw1,"9440910 - Toke Point, WA",46.707,-123.967
tpaf1,"8726694 - TPA Cruise Terminal 2, Tampa, FL",27.933,-82.433
tpef1,"Tarpon Bay East, FL",25.41,-80.964
tplm2,"Thomas Point, MD",38.899,-76.436
tpxa2,"Tree Point, AK",54.802,-130.934
trbl1,"Terrebonne Bay, LA",29.187,-90.608
trdf1,"8721604 - Trident Pier, FL",28.416,-80.593
trrf1,"Taylor River, FL",25.217,-80.65
tshf1,"8726679  - East Bay Causeway, FL",27.929,-82.426
twco1,"Toledo Crib, OH",41.699,-83.259
txpt2,"8770822 - Texas Point, Sabine Pass, TX ",29.689,-93.842
txvt2,"8775302 - TX State Aquarium Visibility, TX",27.813,-97.389
ulra2,"9468333 - Unalakleet, Unalakleet River, AK",63.872,-160.784
unla2,"9462620 - Unalaska, AK",53.88,-166.537
upbc1,"9415118 - Union Pacific Rail Road Bridge, Martinez, CA",38.038,-122.121
uqxa2,"Utquigvik, AK",71.315,-156.722
utvt2,"8775236 - UTMSI Visibility, TX",27.838,-97.052
vakf1,"8723214 - Virginia Key, FL",25.731,-80.162
vbba3,Lake Mead - Virgin Basin,36.132,-114.412
vcaf1,"8723970 - Vaca Key, FL",24.711,-81.107
vcat2,"8773259 - Port Lavaca, TX ",28.64,-96.609
vcva2,"9464212 - Village Cove, St. Paul Island, AK",57.125,-170.285
vdxa2,"Valdez, AK",61.127,-146.344
vdza2,"9454240 - Valdez, AK",61.125,-146.361
venf1,"Venice, FL",27.072,-82.453
verv4,"Veracruz Harbor, MX",19.204,-96.113
vqsp4,"9752619 - Isabel Segunda, Vieques Island, PR",18.153,-65.444
vrmo1,"Vermilion River at Lake Erie, OH",41.428,-82.364
vtbt2,"8775222 - Viola Turning Basin, TX",27.841,-97.52
wahv2,"8631044 - Wachapreague, VA",37.608,-75.686
wakp8,1890000 - Wake Island,19.291,166.618
waqm3,"Menauhant, Waquoit Bay Reserve, MA",41.552,-70.549
wasd2,"8594900 - Washington, DC",38.873,-77.021
wats1,"Lake Wateree, SC",34.335,-80.702
waxm3,"Carriage House, Waquoit Bay Reserve, MA",41.582,-70.525
wcrp1,"Walnut Creek Marina, PA",42.077,-80.24
wcxa2,"Ward Cove, AK",55.402,-131.729
wdel1,Shell West Delta 143,28.662,-89.551
wdsv2,"8638614 - Willoughby Deguassing Station, VA",36.977,-76.315
webm1,"Webhannett River Inlet, Wells Reserve, ME",43.32,-70.563
weqm1,"Skinner Mill, Wells Reserve, ME",43.345,-70.549
wexm1,"Laudholm Farm, Wells Reserve, ME",43.337,-70.549
wfpm4,"Whitefish Point, MI",46.76,-84.97
wgxa2,Wrangell Harbor,56.467,-132.382
whri2,"Waukegan Harbor, IL",42.361,-87.813
wiwf1,"Willy Willy, FL",25.587,-81.044
wixa2,"Whittier AMHS, AK",60.777,-148.682
wkqa1,"Fish River, Weeks Bay Reserve, AL",30.417,-87.823
wkxa1,"Safe Harbor Met Station, Weeks Bay Reserve, AL",30.421,-87.828
wlon7,"8658120 - Wilmington, NC",34.228,-77.954
wnem4,"9076027 - West Neebish Island, MI",46.285,-84.21
wplf1,"Watson Place, FL",25.71,-81.249
wpow1,"West Point, WA",47.662,-122.435
wptw1,"9441102 - Westport, WA",46.904,-124.105
wqqm1,"Head of Tide, Wells Reserve, ME",43.298,-70.587
wrbf1,"Whipray Basin, FL",25.072,-80.735
wrxa2,"Wainwright, AK",70.636,-160.034
wslm4,"White Shoal Light, MI",45.842,-85.135
wwef1,"Whitewater Bay-East, FL",25.232,-80.938
wybs1,"Winyah Bay Bottom, North Inlet-Winyah Bay Reserve, SC",33.309,-79.289
wycm6,"8747437 - Bay Waveland Yacht Club, MS",30.326,-89.326
wyss1,"Winyah Bay Surface, North Inlet-Winyah Bay Reserve, SC",33.309,-79.289
yabp4,"9754228 - Yabucoa Harbor, PR",18.055,-65.833
yata2,"9453220 - Yakutat, Yakutat Bay, AK",59.548,-139.733
ygnn6,"Niagara Coast Guard Station, NY",43.262,-79.064
yktv2,"8637689 - Yorktown USCG Training Center, VA",37.227,-76.479
yrsv2,"Taskinas Creek, Chesapeake Bay Reserve, VA",37.414,-76.712
zbqn7,"Zeke's Basin, North Carolina",33.955,-77.935
